5662,Fri Aug 20 12:09:30 2021,5460939,van,2	4786	PCB7F1F8A,i Aug 20 12:09:30 20
5663,Sun Aug 22 15:16:19 2021,2687182,car,2	4086	PC23E470D,n Aug 22 15:16:19 20
5664,Sun Aug  1 06:57:05 2021,4313438,car,2	4206	PCAC34A40,n Aug  1 06:57:05 20
5665,Sat Aug  7 20:43:39 2021,2088008,car,2	4575	PC84D9FC1,t Aug  7 20:43:39 20
5666,Tue Aug 17 09:43:56 2021,9163696,car,2	4481	PC30AAE76,e Aug 17 09:43:56 20
5667,Sat Aug 14 07:41:36 2021,7620891,truck,4	4645	PC14FBE4A,t Aug 14 07:41:36 20
5668,Fri Aug  6 08:02:58 2021,5103231,van,2	4417	PC208F9BB,i Aug  6 08:02:58 20
5669,Fri Aug 20 08:51:17 2021,2667558,car,2	4576	PC394C979,i Aug 20 08:51:17 20
5670,Thu Aug 19 14:21:24 2021,4507389,car,2	4718	PC81E83B9,u Aug 19 14:21:24 20
5671,Sat Aug 14 20:16:56 2021,9570193,car,2	4800	PCA4DF48A,t Aug 14 20:16:56 20
5672,Sun Aug 22 06:56:29 2021,4287454,car,2	4710	PCE17C964,n Aug 22 06:56:29 20
5673,Tue Aug 10 21:39:10 2021,6745669,car,2	4344	PC417B8DF,e Aug 10 21:39:10 20
5674,Fri Jul 30 13:17:05 2021,2834998,van,2	4793	PCD8E3CCB,i Jul 30 13:17:05 20
5675,Thu Jul 29 15:54:39 2021,6297152,car,2	4074	PCCAFD014,u Jul 29 15:54:39 20
5676,Fri Aug 20 03:06:12 2021,7280660,car,2	4062	PCDA37101,i Aug 20 03:06:12 20
5677,Thu Aug  5 21:55:31 2021,1960275,car,2	4180	PC250A90D,u Aug  5 21:55:31 20
5678,Mon Aug 16 10:11:58 2021,5559931,van,2	4201	PC0E22DEA,n Aug 16 10:11:58 20
5679,Sat Aug  7 05:06:56 2021,1454898,truck,4	4616	PCE6675F9,t Aug  7 05:06:56 20
5680,Wed Aug  4 16:22:48 2021,7689267,van,2	4838	PCEECD973,d Aug  4 16:22:48 20
5681,Sun Aug 15 23:14:22 2021,6118277,van,2	4404	PCE03E8B1,n Aug 15 23:14:22 20
5682,Fri Aug  6 22:13:22 2021,6138445,car,2	4553	PC1D57D7F,i Aug  6 22:13:22 20
5683,Sat Jul 31 18:22:40 2021,41393,truck,4	4018	PCCB2657A,t Jul 31 18:22:40 20
5684,Wed Aug 18 02:37:04 2021,7414155,van,2	4430	PC52EA95D,d Aug 18 02:37:04 20
5685,Sun Aug  8 02:59:10 2021,1451534,car,2	4961	PC92C5115,n Aug  8 02:59:10 20
5686,Fri Aug 20 14:19:53 2021,9342020,car,2	4218	PC8DF4919,i Aug 20 14:19:53 20
5687,Sat Jul 31 22:19:37 2021,2816284,car,2	4821	PC67D349A,t Jul 31 22:19:37 20
5688,Fri Aug 13 14:50:57 2021,4472339,car,2	4686	PCD6E5E77,i Aug 13 14:50:57 20
5689,Sat Jul 31 08:08:10 2021,3138121,car,2	4415	PC5E202FC,t Jul 31 08:08:10 20
5690,Sat Aug 14 20:28:54 2021,6144482,car,2	4463	PCAB21FC5,t Aug 14 20:28:54 20
5691,Mon Aug 16 16:19:45 2021,8378835,truck,4	4312	PC8D40B22,n Aug 16 16:19:45 20
5692,Mon Aug  9 18:13:28 2021,3355463,car,2	4189	PC7655FC1,n Aug  9 18:13:28 20
5693,Fri Jul 30 06:29:07 2021,3731290,car,2	4842	PC16F5A24,i Jul 30 06:29:07 20
5694,Thu Aug 12 14:10:53 2021,3286144,truck,4	4197	PCE32ED40,u Aug 12 14:10:53 20
5695,Sun Aug  1 21:39:07 2021,9983528,truck,4	4962	PCF858E11,n Aug  1 21:39:07 20
5696,Wed Aug 11 07:58:11 2021,200962,van,2	4166	PCE450C55,d Aug 11 07:58:11 20
5697,Fri Jul 30 23:20:18 2021,4061243,car,2	4552	PC05BD3DF,i Jul 30 23:20:18 20
5698,Fri Jul 30 23:28:25 2021,7524570,truck,4	4313	PC6D0FC31,i Jul 30 23:28:25 20
5699,Wed Aug 18 21:50:26 2021,3085768,car,2	4255	PCB7E7138,d Aug 18 21:50:26 20
5700,Mon Aug  9 22:51:17 2021,2489642,truck,4	4745	PC6397888,n Aug  9 22:51:17 20
5701,Sat Jul 31 10:13:48 2021,2201229,car,2	4349	PC5AB6779,t Jul 31 10:13:48 20
5702,Thu Aug 12 13:57:30 2021,6491678,car,2	4426	PCC0E943C,u Aug 12 13:57:30 20
5703,Sun Aug 22 18:31:48 2021,9380211,car,2	4141	PC13CB69B,n Aug 22 18:31:48 20
5704,Tue Aug 10 16:05:11 2021,2605315,car,2	4932	PC46C4A27,e Aug 10 16:05:11 20
5705,Sat Aug  7 13:24:27 2021,1559561,car,2	4255	PCB7E7138,t Aug  7 13:24:27 20
5706,Thu Aug  5 18:08:42 2021,1056457,car,2	4327	PC16F59EC,u Aug  5 18:08:42 20
5707,Sat Aug  7 01:29:41 2021,3132407,car,2	4304	PC89FB76E,t Aug  7 01:29:41 20
5708,Thu Aug 19 06:43:08 2021,8304522,car,2	4452	PC8C7C5D7,u Aug 19 06:43:08 20
5709,Wed Aug  4 23:23:18 2021,7493771,truck,4	4032	PC578F087,d Aug  4 23:23:18 20
5710,Sat Aug 21 18:48:44 2021,8568383,truck,4	4631	PCFFF6463,t Aug 21 18:48:44 20
5711,Fri Aug 13 02:01:13 2021,2132099,truck,4	4099	PC97F19B1,i Aug 13 02:01:13 20
5712,Thu Aug  5 12:48:14 2021,9910448,car,2	4199	PC7CCC47B,u Aug  5 12:48:14 20
5713,Sun Aug 15 03:44:09 2021,6604315,car,2	4604	PC0553E32,n Aug 15 03:44:09 20
5714,Sat Aug  7 03:23:32 2021,8274515,car,2	4841	PCE45DE8D,t Aug  7 03:23:32 20
5715,Sun Aug 22 12:44:37 2021,6881242,car,2	4880	PC5A27CDE,n Aug 22 12:44:37 20
5716,Wed Aug  4 11:57:36 2021,6793335,truck,4	4082	PCF86214E,d Aug  4 11:57:36 20
5717,Sat Aug 14 03:38:12 2021,4746746,car,2	4437	PCBE6CB59,t Aug 14 03:38:12 20
5718,Wed Aug 18 11:47:26 2021,1389505,truck,4	4670	PC2BE6D87,d Aug 18 11:47:26 20
5719,Fri Aug  6 20:10:40 2021,9778062,car,2	4119	PC9EBEDB5,i Aug  6 20:10:40 20
5720,Sun Aug  8 06:30:42 2021,3794611,van,2	4758	PCCE12794,n Aug  8 06:30:42 20
5721,Sat Jul 31 02:23:48 2021,9138525,car,2	4914	PC2F353E1,t Jul 31 02:23:48 20
5722,Sun Aug  1 21:13:43 2021,6088359,car,2	4510	PC652EEF2,n Aug  1 21:13:43 20
5723,Sat Aug  7 06:14:17 2021,6575817,car,2	4276	PC4E15B39,t Aug  7 06:14:17 20
5724,Fri Aug 20 12:46:11 2021,1401509,car,2	4817	PCFF02057,i Aug 20 12:46:11 20
5725,Sun Aug 15 18:33:08 2021,2707952,car,2	4698	PC8BCEB19,n Aug 15 18:33:08 20
5726,Sun Aug  8 22:39:41 2021,287249,car,2	4568	PCA8A783A,n Aug  8 22:39:41 20
5727,Fri Jul 30 00:37:47 2021,4440060,car,2	4039	PC73BE1E2,i Jul 30 00:37:47 20
5728,Thu Aug 19 11:25:05 2021,9676943,car,2	4212	PC422A6D1,u Aug 19 11:25:05 20
5729,Sat Aug 14 13:13:21 2021,6337685,car,2	4533	PC8DA1D3B,t Aug 14 13:13:21 20
5730,Sun Aug  1 15:05:40 2021,678267,truck,4	4726	PCF6540C0,n Aug  1 15:05:40 20
5731,Thu Aug  5 02:05:54 2021,2264319,truck,4	4261	PC84FFC9D,u Aug  5 02:05:54 20
5732,Wed Aug 18 05:20:24 2021,5371818,car,2	4941	PCA6403C1,d Aug 18 05:20:24 20
5733,Sat Jul 31 03:41:55 2021,5463755,truck,4	4334	PCCB383F8,t Jul 31 03:41:55 20
5734,Sat Aug 14 16:43:11 2021,9431339,truck,4	4142	PC7ACFF7C,t Aug 14 16:43:11 20
5735,Tue Aug 17 11:50:08 2021,2255440,van,2	4716	PCFCB0018,e Aug 17 11:50:08 20
5736,Sun Aug  8 06:28:55 2021,2633165,car,2	4036	PCE6CC50C,n Aug  8 06:28:55 20
5737,Sun Aug  8 07:14:19 2021,2139623,van,2	4097	PCB1B5BEC,n Aug  8 07:14:19 20
5738,Thu Aug  5 18:17:26 2021,4094470,car,2	4598	PC5526A36,u Aug  5 18:17:26 20
5739,Mon Aug  9 00:56:56 2021,6981296,van,2	4335	PC76935F9,n Aug  9 00:56:56 20
5740,Sat Aug 21 01:39:54 2021,2249517,truck,4	4918	PC8F8E598,t Aug 21 01:39:54 20
5741,Wed Aug 11 00:19:35 2021,9653901,truck,4	4314	PC7E9E8F3,d Aug 11 00:19:35 20
5742,Mon Aug  2 02:22:21 2021,4130964,truck,4	4085	PC6150735,n Aug  2 02:22:21 20
5743,Wed Aug 11 22:05:01 2021,2536228,car,2	4562	PC4C95CA2,d Aug 11 22:05:01 20
5744,Sat Aug  7 02:43:53 2021,3836730,truck,4	4178	PC8417B09,t Aug  7 02:43:53 20
5745,Tue Aug 17 18:24:22 2021,6275128,car,2	4484	PCEF56843,e Aug 17 18:24:22 20
5746,Mon Aug  9 21:59:24 2021,3035742,van,2	4213	PCDD316EB,n Aug  9 21:59:24 20
5747,Sat Aug 14 08:19:30 2021,4399571,car,2	4828	PCF712D1A,t Aug 14 08:19:30 20
5748,Thu Aug 12 05:13:59 2021,5450376,van,2	4073	PCA3797CA,u Aug 12 05:13:59 20
5749,Wed Aug 11 22:54:00 2021,6230811,car,2	5003	PCAC9371E,d Aug 11 22:54:00 20
5750,Mon Aug  2 17:28:27 2021,7518976,car,2	4285	PCB524A9F,n Aug  2 17:28:27 20
5751,Wed Aug  4 16:34:41 2021,7890197,car,2	4514	PC374C341,d Aug  4 16:34:41 20
5752,Mon Aug 16 09:38:27 2021,3282674,truck,4	4179	PC5738A82,n Aug 16 09:38:27 20
5753,Wed Aug  4 19:41:49 2021,638539,car,2	4812	PC22D9C6D,d Aug  4 19:41:49 20
5754,Sat Aug  7 13:07:27 2021,6659348,truck,4	4251	PCB30E45F,t Aug  7 13:07:27 20
5755,Fri Aug  6 08:39:56 2021,9617913,car,2	4191	PCCC28F87,i Aug  6 08:39:56 20
5756,Sun Aug  1 10:20:51 2021,4548944,car,2	4766	PCE36658B,n Aug  1 10:20:51 20
5757,Fri Aug  6 15:55:45 2021,6277654,car,2	4764	PCF6B0D12,i Aug  6 15:55:45 20
5758,Sun Aug 15 21:36:52 2021,6809416,car,2	4538	PCDE5402C,n Aug 15 21:36:52 20
5759,Tue Aug 10 00:32:20 2021,8038891,car,2	4063	PC7667A3E,e Aug 10 00:32:20 20
5760,Mon Aug  2 05:13:43 2021,4368029,car,2	4961	PC92C5115,n Aug  2 05:13:43 20
5761,Mon Aug  9 02:02:41 2021,2570619,car,2	4993	PC0F0AB4E,n Aug  9 02:02:41 20
5762,Mon Aug  9 15:44:16 2021,8095485,car,2	4470	PCB4FF8FA,n Aug  9 15:44:16 20
5763,Mon Aug 16 22:47:11 2021,8803360,truck,4	4416	PC546F252,n Aug 16 22:47:11 20
5764,Fri Aug 13 00:30:00 2021,462422,van,2	4070	PCEECA8B2,i Aug 13 00:30:00 20
5765,Sat Jul 31 02:49:31 2021,6541243,car,2	4844	PCC48E3A8,t Jul 31 02:49:31 20
5766,Wed Aug  4 11:10:28 2021,9622998,car,2	4060	PC481C9F9,d Aug  4 11:10:28 20
5767,Sun Aug  1 18:48:12 2021,3290308,car,2	4215	PC4C76F48,n Aug  1 18:48:12 20
5768,Thu Aug 19 05:44:09 2021,7589629,truck,4	4023	PC77793DF,u Aug 19 05:44:09 20
5769,Tue Aug  3 19:29:32 2021,7892086,car,2	4703	PC395ADCB,e Aug  3 19:29:32 20
5770,Mon Aug 16 02:39:30 2021,9519595,van,2	4577	PC8FE0901,n Aug 16 02:39:30 20
5771,Fri Aug 20 00:48:52 2021,8922611,truck,4	4388	PC803F0F2,i Aug 20 00:48:52 20
5772,Thu Aug  5 19:06:21 2021,4143221,van,2	4938	PC6C57ED3,u Aug  5 19:06:21 20
5773,Thu Aug 12 05:51:58 2021,2198198,van,2	4132	PC8E2A7E0,u Aug 12 05:51:58 20
5774,Tue Aug 17 10:50:06 2021,9033545,van,2	4239	PCA185B1A,e Aug 17 10:50:06 20
5775,Sun Aug 22 04:29:08 2021,5345165,van,2	4984	PCBABF130,n Aug 22 04:29:08 20
5776,Mon Aug  2 09:20:37 2021,4171817,van,2	4798	PC17F8052,n Aug  2 09:20:37 20
5777,Thu Aug 19 13:06:28 2021,1983709,car,2	4730	PC7DC0964,u Aug 19 13:06:28 20
5778,Tue Aug 17 16:28:34 2021,8847288,car,2	4857	PC59F4E22,e Aug 17 16:28:34 20
5779,Sun Aug 22 07:53:53 2021,7779534,van,2	4735	PC2294422,n Aug 22 07:53:53 20
5780,Mon Aug 16 16:39:55 2021,5542637,van,2	4933	PC419F41D,n Aug 16 16:39:55 20
5781,Wed Aug  4 15:09:12 2021,7143440,van,2	4128	PCC0E7E2A,d Aug  4 15:09:12 20
5782,Fri Aug  6 19:08:22 2021,1885041,van,2	4397	PCB070250,i Aug  6 19:08:22 20
5783,Sat Aug 21 22:12:42 2021,132233,truck,4	4586	PC4A40D50,t Aug 21 22:12:42 20
5784,Thu Aug 19 09:48:44 2021,8953200,car,2	4260	PC1A4796C,u Aug 19 09:48:44 20
5785,Wed Aug  4 14:29:46 2021,9531585,car,2	4092	PC40C2E00,d Aug  4 14:29:46 20
5786,Mon Aug  9 05:42:32 2021,2429442,car,2	4747	PC5E524A1,n Aug  9 05:42:32 20
5787,Wed Aug 11 14:30:55 2021,3512234,car,2	4160	PC6DC0ACF,d Aug 11 14:30:55 20
5788,Tue Aug  3 01:59:53 2021,6753468,car,2	4514	PC374C341,e Aug  3 01:59:53 20
5789,Thu Aug  5 07:35:43 2021,3022962,car,2	4860	PCF4A2DA9,u Aug  5 07:35:43 20
5790,Fri Aug 13 07:36:50 2021,8740173,car,2	4137	PC4FA703F,i Aug 13 07:36:50 20
5791,Wed Aug 18 01:51:45 2021,6361318,truck,4	4661	PC1585DF2,d Aug 18 01:51:45 20
5792,Sat Aug 14 06:59:15 2021,2583089,car,2	4918	PC8F8E598,t Aug 14 06:59:15 20
5793,Thu Aug  5 18:20:19 2021,5248241,car,2	4061	PC3A63A79,u Aug  5 18:20:19 20
5794,Tue Aug  3 16:20:19 2021,1586810,car,2	4980	PCBD5C822,e Aug  3 16:20:19 20
5795,Tue Aug 17 11:30:47 2021,6021276,car,2	4371	PC7E22FD8,e Aug 17 11:30:47 20
5796,Fri Aug 20 15:02:01 2021,2042932,car,2	4894	PCDADB8C6,i Aug 20 15:02:01 20
5797,Tue Aug 17 22:31:43 2021,1833489,truck,4	4250	PCC695DB0,e Aug 17 22:31:43 20
5798,Tue Aug  3 15:29:38 2021,7314052,car,2	4728	PC07BF95F,e Aug  3 15:29:38 20
5799,Fri Aug 20 20:30:34 2021,470908,van,2	4715	PCFA0E4C0,i Aug 20 20:30:34 20
5800,Mon Aug 16 05:12:00 2021,391477,car,2	4551	PCCA5979C,n Aug 16 05:12:00 20
5801,Sat Jul 31 16:37:07 2021,2240227,car,2	4459	PCD9CAD56,t Jul 31 16:37:07 20
5802,Thu Aug 12 01:21:45 2021,9566329,car,2	4499	PC1EEDA04,u Aug 12 01:21:45 20
5803,Wed Aug 18 11:10:26 2021,8218745,car,2	4368	PC909A324,d Aug 18 11:10:26 20
5804,Tue Aug 17 14:57:56 2021,7307021,truck,4	4670	PC2BE6D87,e Aug 17 14:57:56 20
5805,Sun Aug 15 13:43:38 2021,2251865,truck,4	4360	PC084F676,n Aug 15 13:43:38 20
5806,Thu Aug  5 06:57:50 2021,8874240,car,2	4672	PC03AE86F,u Aug  5 06:57:50 20
5807,Tue Aug  3 15:24:40 2021,6272157,car,2	4160	PC6DC0ACF,e Aug  3 15:24:40 20
5808,Thu Aug 12 22:04:37 2021,5501083,truck,4	4987	PCF4A9637,u Aug 12 22:04:37 20
5809,Mon Aug  9 18:05:46 2021,4803475,car,2	4373	PC8806694,n Aug  9 18:05:46 20
5810,Fri Aug  6 02:51:02 2021,330797,truck,4	4082	PCF86214E,i Aug  6 02:51:02 20
5811,Sat Aug  7 02:18:55 2021,5319869,car,2	4846	PCBABD060,t Aug  7 02:18:55 20
5812,Mon Aug  9 11:23:06 2021,8580866,van,2	4790	PC2387B02,n Aug  9 11:23:06 20
5813,Mon Aug 16 19:02:57 2021,4781400,truck,4	4198	PCB0994D1,n Aug 16 19:02:57 20
5814,Tue Aug 17 18:38:39 2021,2888284,van,2	4025	PC5ABB8E4,e Aug 17 18:38:39 20
5815,Sun Aug  1 07:44:41 2021,2857529,car,2	4122	PC8ED616E,n Aug  1 07:44:41 20
5816,Fri Jul 30 10:11:09 2021,5203172,car,2	4381	PC9DD9DCD,i Jul 30 10:11:09 20
5817,Tue Aug 10 09:20:38 2021,5652940,car,2	4802	PCBDD55F1,e Aug 10 09:20:38 20
5818,Tue Aug  3 07:16:17 2021,124045,truck,4	4277	PC010D2A9,e Aug  3 07:16:17 20
5819,Tue Aug  3 18:51:18 2021,8335570,car,2	4202	PC65AA714,e Aug  3 18:51:18 20
5820,Sun Aug  8 13:33:55 2021,6477596,truck,4	4758	PCCE12794,n Aug  8 13:33:55 20
5821,Tue Aug  3 00:55:54 2021,8004123,car,2	4611	PC2EBEAB9,e Aug  3 00:55:54 20
5822,Wed Aug  4 06:01:38 2021,7955580,van,2	4354	PC0671DD4,d Aug  4 06:01:38 20
5823,Sun Aug 15 01:26:10 2021,8569253,van,2	4372	PC1E0F3B6,n Aug 15 01:26:10 20
5824,Fri Aug 20 13:31:41 2021,577541,car,2	4993	PC0F0AB4E,i Aug 20 13:31:41 20
5825,Wed Aug  4 13:13:14 2021,660171,van,2	4840	PC49BFB36,d Aug  4 13:13:14 20
5826,Fri Jul 30 20:22:47 2021,7483733,car,2	4783	PC9889263,i Jul 30 20:22:47 20
5827,Mon Aug  9 18:59:45 2021,4256733,car,2	4726	PCF6540C0,n Aug  9 18:59:45 20
5828,Wed Aug 11 01:21:40 2021,3162563,car,2	4080	PCBE7E15B,d Aug 11 01:21:40 20
5829,Sat Aug 21 10:59:26 2021,9438596,car,2	4414	PC40BD0F3,t Aug 21 10:59:26 20
5830,Fri Aug  6 00:54:57 2021,461962,car,2	4122	PC8ED616E,i Aug  6 00:54:57 20
5831,Fri Jul 30 04:29:12 2021,9103923,car,2	4868	PC647292C,i Jul 30 04:29:12 20
5832,Sat Aug 14 17:52:15 2021,3203679,truck,4	4117	PCEB6517A,t Aug 14 17:52:15 20
5833,Wed Aug 11 22:55:21 2021,5235885,car,2	4753	PC6AA246E,d Aug 11 22:55:21 20
5834,Sun Aug 15 10:08:20 2021,5097958,car,2	4784	PCDB42B34,n Aug 15 10:08:20 20
5835,Sat Aug  7 03:27:50 2021,7316755,car,2	4570	PCAE45EC0,t Aug  7 03:27:50 20
5836,Fri Aug 13 04:10:36 2021,4419013,car,2	4229	PCD0DDD3D,i Aug 13 04:10:36 20
5837,Tue Aug 10 19:04:36 2021,2120752,car,2	4456	PC8DFF744,e Aug 10 19:04:36 20
5838,Thu Aug 19 20:14:35 2021,4759684,car,2	4639	PC879E7AB,u Aug 19 20:14:35 20
5839,Thu Jul 29 13:17:08 2021,6304600,car,2	4882	PC8616CD8,u Jul 29 13:17:08 20
5840,Fri Aug 13 18:12:04 2021,7093479,car,2	4891	PC57036DA,i Aug 13 18:12:04 20
5841,Thu Jul 29 12:47:27 2021,4939611,truck,4	4091	PC2E099B4,u Jul 29 12:47:27 20
5842,Thu Aug  5 05:29:56 2021,7563617,car,2	4225	PCC1ED0C5,u Aug  5 05:29:56 20
5843,Sun Aug  1 06:24:20 2021,9269769,car,2	4033	PC783B5FC,n Aug  1 06:24:20 20
5844,Tue Aug 17 00:16:12 2021,8016304,van,2	4903	PCC3BCE65,e Aug 17 00:16:12 20
5845,Thu Aug 12 07:02:58 2021,7032727,car,2	4806	PC8A8EA51,u Aug 12 07:02:58 20
5846,Wed Aug 11 11:46:52 2021,7312965,car,2	4370	PC70B7987,d Aug 11 11:46:52 20
5847,Mon Aug  2 16:22:27 2021,6205577,van,2	4785	PC787D664,n Aug  2 16:22:27 20
5848,Sun Aug 22 15:30:49 2021,2193044,car,2	4291	PCD411AEF,n Aug 22 15:30:49 20
5849,Sun Aug 15 15:05:54 2021,9942125,car,2	4859	PC685B3B1,n Aug 15 15:05:54 20
5850,Sat Jul 31 07:01:25 2021,682481,car,2	4243	PCC4F7DCE,t Jul 31 07:01:25 20
5851,Mon Aug 16 03:28:10 2021,1009820,car,2	4761	PCB206182,n Aug 16 03:28:10 20
5852,Thu Aug 19 02:11:22 2021,2891101,car,2	4341	PC1E10EC3,u Aug 19 02:11:22 20
5853,Tue Aug 10 01:01:19 2021,6182711,car,2	4928	PC16E79D4,e Aug 10 01:01:19 20
5854,Sat Aug 21 07:28:29 2021,8825276,car,2	4645	PC14FBE4A,t Aug 21 07:28:29 20
5855,Tue Aug 10 08:11:18 2021,8740684,car,2	4267	PCE51C5C7,e Aug 10 08:11:18 20
5856,Sun Aug  1 00:17:32 2021,8247059,car,2	4346	PCA35B156,n Aug  1 00:17:32 20
5857,Fri Aug 13 13:51:25 2021,2524523,car,2	4374	PCC321538,i Aug 13 13:51:25 20
5858,Wed Aug 11 14:34:20 2021,2947533,car,2	5008	PC48D61BB,d Aug 11 14:34:20 20
5859,Fri Aug 13 06:44:25 2021,9730075,truck,4	4166	PCE450C55,i Aug 13 06:44:25 20
5860,Thu Aug 12 12:04:22 2021,3941549,car,2	4503	PC69DE15C,u Aug 12 12:04:22 20
5861,Tue Aug  3 10:00:25 2021,9178225,car,2	5003	PCAC9371E,e Aug  3 10:00:25 20
5862,Sun Aug 15 19:36:36 2021,685266,car,2	4523	PC0005AC7,n Aug 15 19:36:36 20
5863,Sun Aug 22 07:51:44 2021,4405798,van,2	4290	PC84E8CEF,n Aug 22 07:51:44 20
5864,Fri Aug 20 13:12:14 2021,3267525,car,2	4160	PC6DC0ACF,i Aug 20 13:12:14 20
5865,Wed Aug 18 06:06:15 2021,6783722,car,2	4789	PCBE8B2AB,d Aug 18 06:06:15 20
5866,Fri Jul 30 01:19:44 2021,3966360,truck,4	4342	PCE7F2748,i Jul 30 01:19:44 20
5867,Sun Aug 22 17:26:49 2021,4376919,car,2	4860	PCF4A2DA9,n Aug 22 17:26:49 20
5868,Mon Aug 16 10:45:12 2021,7585536,truck,4	4001	PC58105BF,n Aug 16 10:45:12 20
5869,Thu Aug  5 16:28:46 2021,1702675,car,2	4760	PC161AC8D,u Aug  5 16:28:46 20
5870,Sun Aug  8 17:55:19 2021,3334896,car,2	4975	PC818101A,n Aug  8 17:55:19 20
5871,Sun Aug 15 13:55:58 2021,2118082,truck,4	4027	PCE7A4F34,n Aug 15 13:55:58 20
5872,Fri Aug  6 17:51:39 2021,6332848,truck,4	4131	PC4C9B108,i Aug  6 17:51:39 20
5873,Mon Aug  2 09:47:36 2021,8480642,truck,4	4684	PCA76178F,n Aug  2 09:47:36 20
5874,Wed Aug  4 00:07:16 2021,622837,car,2	4382	PCB7341F4,d Aug  4 00:07:16 20
5875,Tue Aug 10 17:30:16 2021,1871104,truck,4	4771	PC71FE98A,e Aug 10 17:30:16 20
5876,Tue Aug  3 07:41:04 2021,245404,truck,4	4029	PCE319335,e Aug  3 07:41:04 20
5877,Mon Aug 16 06:23:05 2021,9209550,van,2	4770	PC9082A17,n Aug 16 06:23:05 20
5878,Sun Aug  1 03:26:49 2021,2733497,truck,4	4781	PC0D83A1E,n Aug  1 03:26:49 20
5879,Thu Aug 19 08:13:18 2021,791991,car,2	4167	PC8453073,u Aug 19 08:13:18 20
5880,Thu Jul 29 23:45:01 2021,5593794,truck,4	4384	PC59A33DE,u Jul 29 23:45:01 20
5881,Fri Jul 30 20:34:02 2021,609994,truck,4	4216	PC53B475D,i Jul 30 20:34:02 20
5882,Mon Aug 16 10:54:12 2021,4155880,car,2	4766	PCE36658B,n Aug 16 10:54:12 20
5883,Sun Aug 15 04:22:02 2021,5020403,van,2	4578	PC90D44D0,n Aug 15 04:22:02 20
5884,Fri Jul 30 08:41:10 2021,6682026,car,2	4924	PCE3427C5,i Jul 30 08:41:10 20
5885,Fri Aug 20 06:33:36 2021,2157469,van,2	4720	PCDD23528,i Aug 20 06:33:36 20
5886,Sat Aug 21 06:06:12 2021,7300982,car,2	4110	PCF891CEB,t Aug 21 06:06:12 20
5887,Wed Aug 18 15:49:47 2021,8029176,car,2	4441	PC472C08E,d Aug 18 15:49:47 20
5888,Tue Aug 17 22:23:48 2021,6049726,car,2	4903	PCC3BCE65,e Aug 17 22:23:48 20
5889,Wed Aug  4 10:52:01 2021,7315120,car,2	4876	PCDFCFF53,d Aug  4 10:52:01 20
5890,Wed Aug 18 23:10:15 2021,785701,car,2	4313	PC6D0FC31,d Aug 18 23:10:15 20
5891,Sun Aug  8 12:28:24 2021,5219238,van,2	4155	PC9042B3F,n Aug  8 12:28:24 20
5892,Sun Aug 15 02:36:59 2021,327171,truck,4	4932	PC46C4A27,n Aug 15 02:36:59 20
5893,Sat Aug 14 22:34:36 2021,4145196,car,2	4505	PCEF64195,t Aug 14 22:34:36 20
5894,Thu Aug  5 04:15:38 2021,1582984,truck,4	4015	PC524833E,u Aug  5 04:15:38 20
5895,Mon Aug 16 04:56:08 2021,7757973,car,2	4128	PCC0E7E2A,n Aug 16 04:56:08 20
5896,Tue Aug 10 08:34:39 2021,8882351,car,2	4514	PC374C341,e Aug 10 08:34:39 20
5897,Thu Aug 12 08:08:54 2021,4960138,car,2	4984	PCBABF130,u Aug 12 08:08:54 20
5898,Wed Aug 18 08:32:15 2021,4008834,car,2	4304	PC89FB76E,d Aug 18 08:32:15 20
5899,Wed Aug  4 06:17:28 2021,8720320,car,2	4075	PC2125618,d Aug  4 06:17:28 20
5900,Mon Aug  9 09:08:51 2021,622149,car,2	4377	PC4AC8EAD,n Aug  9 09:08:51 20
5901,Mon Aug 16 10:42:45 2021,1678052,car,2	4786	PCB7F1F8A,n Aug 16 10:42:45 20
5902,Thu Aug  5 19:08:00 2021,3271576,van,2	4671	PCCAAFB48,u Aug  5 19:08:00 20
5903,Sat Jul 31 14:07:56 2021,8341934,car,2	4286	PC12BE494,t Jul 31 14:07:56 20
5904,Sat Aug 21 11:52:05 2021,4409380,truck,4	4748	PCF2ECD29,t Aug 21 11:52:05 20
5905,Wed Aug  4 05:56:54 2021,7681166,car,2	4665	PCF63C15F,d Aug  4 05:56:54 20
5906,Sat Jul 31 12:07:28 2021,84689,car,2	4252	PCA32686D,t Jul 31 12:07:28 20
5907,Mon Aug 16 11:26:59 2021,4693087,truck,4	4333	PCCCAD2AC,n Aug 16 11:26:59 20
5908,Sun Aug  1 10:19:02 2021,1687485,truck,4	4757	PC126524C,n Aug  1 10:19:02 20
5909,Fri Aug  6 05:03:05 2021,8032454,truck,4	4587	PC576A3BA,i Aug  6 05:03:05 20
5910,Mon Aug  2 01:38:17 2021,7994643,truck,4	4074	PCCAFD014,n Aug  2 01:38:17 20
5911,Sat Aug 21 16:45:12 2021,8455595,truck,4	4573	PC4D8469D,t Aug 21 16:45:12 20
5912,Tue Aug 10 20:15:05 2021,6572335,truck,4	4886	PC4D892D7,e Aug 10 20:15:05 20
5913,Wed Aug 11 14:34:17 2021,3571399,truck,4	4695	PC4A5D62F,d Aug 11 14:34:17 20
5914,Sun Aug  1 21:39:05 2021,5796031,car,2	4988	PC46BE0B2,n Aug  1 21:39:05 20
